customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
53661,13,22,14695.8,1,4,4,144,At Risk
53662,6,12,6113.1,2,1,2,212,Lost
53663,40,14,8716.26,1,2,3,123,Can't Lose Them
53664,2,20,14640.08,3,4,4,344,Loyal Customers
53665,0,15,11165.699999999999,4,3,3,433,Loyal Customers
53666,15,15,9906.68,1,3,3,133,At Risk
53667,5,22,13604.5,3,4,4,344,Loyal Customers
53668,24,20,12736.5,1,4,3,143,At Risk
53669,4,23,17658.48,3,4,4,344,Loyal Customers
53670,3,14,9990.4,3,2,3,323,Potential Loyalist
53671,1,12,6399.26,4,1,2,412,New Customers
53672,0,22,15475.04,4,4,4,444,Champions
53673,14,13,7293.86,1,2,2,122,Lost
53674,12,16,10593.380000000001,1,3,3,133,At Risk
53675,12,12,6586.0199999999995,1,1,2,112,Lost
53676,1,13,6871.76,4,2,2,422,New Customers
53677,0,19,10732.26,4,4,3,443,Loyal Customers
53678,1,15,9611.14,4,3,3,433,Loyal Customers
53679,2,10,8421.7,3,1,2,312,Potential Loyalist
53680,39,9,5115.32,1,1,2,112,Lost
53681,4,23,15430.52,3,4,4,344,Loyal Customers
53682,0,16,9821.7,4,3,3,433,Loyal Customers
53683,1,19,13666.24,4,4,4,444,Champions
53684,13,14,8527.96,1,2,3,123,Can't Lose Them
53685,2,16,11178.58,3,3,3,333,Loyal Customers
53686,3,12,7760.34,3,1,2,312,Potential Loyalist
53687,4,14,9553.46,3,2,3,323,Potential Loyalist
53688,2,19,10457.16,3,4,3,343,Loyal Customers
53689,2,13,8340.5,3,2,2,322,Potential Loyalist
53690,15,16,10263.68,1,3,3,133,At Risk
53691,5,17,9612.68,3,3,3,333,Loyal Customers
53692,7,16,10234.7,2,3,3,233,At Risk
53693,0,15,9628.78,4,3,3,433,Loyal Customers
53694,3,12,9885.82,3,1,3,313,Potential Loyalist
53695,1,18,9493.26,4,4,3,443,Loyal Customers
53696,2,16,11432.82,3,3,3,333,Loyal Customers
53697,5,13,7152.599999999999,3,2,2,322,Potential Loyalist
53698,2,11,5880.14,3,1,2,312,Potential Loyalist
53699,5,14,9382.24,3,2,3,323,Potential Loyalist
53700,6,15,10455.9,2,3,3,233,At Risk
53701,0,19,11676.56,4,4,3,443,Loyal Customers
53702,2,17,12068.0,3,3,3,333,Loyal Customers
53703,0,15,9375.94,4,3,3,433,Loyal Customers
53704,3,17,13811.28,3,3,4,334,Loyal Customers
53705,3,16,8548.4,3,3,3,333,Loyal Customers
53706,3,16,9551.22,3,3,3,333,Loyal Customers
53707,4,16,8985.48,3,3,3,333,Loyal Customers
53708,3,18,11308.78,3,4,3,343,Loyal Customers
53709,6,16,9021.74,2,3,3,233,At Risk
53710,15,13,8673.42,1,2,3,123,Can't Lose Them
53711,8,16,12398.26,2,3,3,233,At Risk
53712,7,18,15327.9,2,4,4,244,At Risk
53713,5,18,9918.3,3,4,3,343,Loyal Customers
53714,11,17,9498.3,2,3,3,233,At Risk
53715,2,22,13805.12,3,4,4,344,Loyal Customers
53716,0,19,13744.64,4,4,4,444,Champions
53717,5,21,13360.06,3,4,4,344,Loyal Customers
53718,7,15,11799.34,2,3,3,233,At Risk
53719,21,17,8759.94,1,3,3,133,At Risk
53720,0,13,6830.6,4,2,2,422,New Customers
53721,6,10,7622.0199999999995,2,1,2,212,Lost
53722,7,12,7974.12,2,1,2,212,Lost
53723,1,16,10071.04,4,3,3,433,Loyal Customers
53724,22,15,10271.52,1,3,3,133,At Risk
53725,9,13,8254.4,2,2,2,222,Lost
53726,7,16,8648.92,2,3,3,233,At Risk
53727,1,16,9434.039999999999,4,3,3,433,Loyal Customers
53728,23,12,8171.52,1,1,2,112,Lost
53729,1,23,15339.66,4,4,4,444,Champions
53730,12,21,14191.1,1,4,4,144,At Risk
53731,2,13,6524.42,3,2,2,322,Potential Loyalist
53732,14,13,6442.1,1,2,2,122,Lost
53733,7,20,13375.46,2,4,4,244,At Risk
53734,21,13,10384.78,1,2,3,123,Can't Lose Them
53735,6,14,10097.64,2,2,3,223,Can't Lose Them
53736,2,18,12420.8,3,4,3,343,Loyal Customers
53737,3,12,7698.32,3,1,2,312,Potential Loyalist
53738,11,14,10282.72,2,2,3,223,Can't Lose Them
53739,0,14,9847.6,4,2,3,423,New Customers
53740,0,16,10756.34,4,3,3,433,Loyal Customers
53741,17,9,7111.16,1,1,2,112,Lost
53742,9,18,12129.32,2,4,3,243,At Risk
53743,1,15,10685.22,4,3,3,433,Loyal Customers
53744,14,10,6715.66,1,1,2,112,Lost
53745,8,16,10228.4,2,3,3,233,At Risk
53746,20,15,9348.08,1,3,3,133,At Risk
53747,1,14,10016.44,4,2,3,423,New Customers
53748,8,12,8880.06,2,1,3,213,Can't Lose Them
53749,20,18,10934.98,1,4,3,143,At Risk
53750,10,18,11725.98,2,4,3,243,At Risk
53751,0,24,13574.82,4,4,4,444,Champions
53752,12,11,7482.719999999999,1,1,2,112,Lost
53753,0,13,8444.66,4,2,2,422,New Customers
53754,2,8,6107.5,3,1,2,312,Potential Loyalist
53755,2,11,9022.02,3,1,3,313,Potential Loyalist
53756,0,21,15022.56,4,4,4,444,Champions
53757,5,23,15687.14,3,4,4,344,Loyal Customers
53758,1,17,12528.04,4,3,3,433,Loyal Customers
53759,7,16,9927.82,2,3,3,233,At Risk
53760,2,14,8276.380000000001,3,2,2,322,Potential Loyalist
53761,3,11,7752.36,3,1,2,312,Potential Loyalist
53762,9,10,6283.76,2,1,2,212,Lost
53763,7,13,8323.56,2,2,2,222,Lost
53764,20,18,13480.039999999999,1,4,4,144,At Risk
53765,2,16,8694.56,3,3,3,333,Loyal Customers
53766,6,11,5365.08,2,1,2,212,Lost
53767,2,10,5282.2,3,1,2,312,Potential Loyalist
53768,14,18,9311.4,1,4,3,143,At Risk
53769,1,17,9376.220000000001,4,3,3,433,Loyal Customers
53770,21,18,13616.26,1,4,4,144,At Risk
53771,19,13,8888.74,1,2,3,123,Can't Lose Them
53772,2,21,11267.619999999999,3,4,3,343,Loyal Customers
53773,2,11,8268.4,3,1,2,312,Potential Loyalist
53774,1,18,12045.46,4,4,3,443,Loyal Customers
53775,0,14,8458.8,4,2,2,422,New Customers
53776,3,24,17411.38,3,4,4,344,Loyal Customers
53777,6,15,10890.599999999999,2,3,3,233,At Risk
53778,8,16,10540.46,2,3,3,233,At Risk
53779,14,13,9137.24,1,2,3,123,Can't Lose Them
53780,5,14,11295.06,3,2,3,323,Potential Loyalist
53781,1,15,10582.32,4,3,3,433,Loyal Customers
53782,22,11,8229.76,1,1,2,112,Lost
53783,0,10,7525.42,4,1,2,412,New Customers
53784,3,16,7146.44,3,3,2,332,Loyal Customers
53785,22,12,8465.1,1,1,3,113,Can't Lose Them
53786,1,16,11067.98,4,3,3,433,Loyal Customers
53787,0,10,7738.5,4,1,2,412,New Customers
53788,2,12,6284.88,3,1,2,312,Potential Loyalist
53789,1,16,11300.94,4,3,3,433,Loyal Customers
53790,1,16,9431.66,4,3,3,433,Loyal Customers
53791,8,19,12749.24,2,4,3,243,At Risk
53792,10,16,11279.38,2,3,3,233,At Risk
53793,2,20,13636.14,3,4,4,344,Loyal Customers
53794,5,17,12577.460000000001,3,3,3,333,Loyal Customers
53795,4,15,11382.7,3,3,3,333,Loyal Customers
53796,2,12,8430.94,3,1,2,312,Potential Loyalist
53797,12,20,12737.48,1,4,3,143,At Risk
53798,11,19,11978.82,2,4,3,243,At Risk
53799,0,12,7212.24,4,1,2,412,New Customers
53800,25,10,7494.2,1,1,2,112,Lost
53801,1,14,9804.9,4,2,3,423,New Customers
53802,1,20,13978.86,4,4,4,444,Champions
53803,11,13,8400.98,2,2,2,222,Lost
53804,14,24,14990.22,1,4,4,144,At Risk
53805,0,13,8492.26,4,2,3,423,New Customers
53806,12,16,12109.02,1,3,3,133,At Risk
53807,5,11,6608.42,3,1,2,312,Potential Loyalist
53808,3,18,10842.44,3,4,3,343,Loyal Customers
53809,4,19,10413.9,3,4,3,343,Loyal Customers
53810,12,13,7623.42,1,2,2,122,Lost
53811,3,15,11444.58,3,3,3,333,Loyal Customers
53812,31,8,4911.2,1,1,2,112,Lost
53813,1,12,6304.48,4,1,2,412,New Customers
53814,13,22,13909.42,1,4,4,144,At Risk
53815,7,17,10688.02,2,3,3,233,At Risk
53816,4,26,15552.18,3,4,4,344,Loyal Customers
53817,5,20,17108.42,3,4,4,344,Loyal Customers
53818,4,20,12453.14,3,4,3,343,Loyal Customers
53819,0,26,15406.44,4,4,4,444,Champions
53820,7,17,10363.78,2,3,3,233,At Risk
53821,9,13,7898.66,2,2,2,222,Lost
53822,0,25,17104.78,4,4,4,444,Champions
53823,9,13,9527.7,2,2,3,223,Can't Lose Them
53824,6,15,6703.62,2,3,2,232,Needs Attention
53825,0,14,10996.58,4,2,3,423,New Customers
53826,9,7,4948.16,2,1,2,212,Lost
53827,1,12,8127.98,4,1,2,412,New Customers
53828,10,17,10077.9,2,3,3,233,At Risk
53829,12,15,8274.0,1,3,2,132,Needs Attention
53830,12,19,12214.3,1,4,3,143,At Risk
53831,3,24,14821.52,3,4,4,344,Loyal Customers
53832,0,12,7826.98,4,1,2,412,New Customers
53833,10,16,10168.2,2,3,3,233,At Risk
53834,3,13,8836.24,3,2,3,323,Potential Loyalist
53835,0,10,7545.86,4,1,2,412,New Customers
53836,8,6,4658.78,2,1,2,212,Lost
53837,16,18,11297.72,1,4,3,143,At Risk
53838,6,19,13153.42,2,4,4,244,At Risk
53839,11,14,8452.08,2,2,2,222,Lost
53840,2,19,10759.42,3,4,3,343,Loyal Customers
53841,15,13,8548.68,1,2,3,123,Can't Lose Them
53842,3,13,9450.56,3,2,3,323,Potential Loyalist
53843,1,16,10049.62,4,3,3,433,Loyal Customers
53844,32,17,10686.48,1,3,3,133,At Risk
53845,9,15,10133.76,2,3,3,233,At Risk
53846,7,12,6694.8,2,1,2,212,Lost
53847,14,15,10193.96,1,3,3,133,At Risk
53848,23,9,6532.54,1,1,2,112,Lost
53849,1,20,11834.06,4,4,3,443,Loyal Customers
53850,4,9,5512.08,3,1,2,312,Potential Loyalist
53851,2,17,10451.42,3,3,3,333,Loyal Customers
53852,0,17,9323.3,4,3,3,433,Loyal Customers
53853,9,11,7472.22,2,1,2,212,Lost
53854,19,17,12935.58,1,3,3,133,At Risk
53855,3,11,6455.82,3,1,2,312,Potential Loyalist
53856,1,10,6103.4400000000005,4,1,2,412,New Customers
53857,21,13,8279.6,1,2,2,122,Lost
53858,4,14,9778.16,3,2,3,323,Potential Loyalist
53859,6,14,10179.119999999999,2,2,3,223,Can't Lose Them
53860,11,21,11671.8,2,4,3,243,At Risk
53861,8,14,9504.04,2,2,3,223,Can't Lose Them
53862,14,16,11584.16,1,3,3,133,At Risk
53863,1,10,6553.26,4,1,2,412,New Customers
53864,5,12,8379.7,3,1,2,312,Potential Loyalist
53865,5,21,12287.1,3,4,3,343,Loyal Customers
53866,14,14,8956.5,1,2,3,123,Can't Lose Them
53867,2,14,7992.32,3,2,2,322,Potential Loyalist
53868,3,10,8093.68,3,1,2,312,Potential Loyalist
53869,9,15,10213.7,2,3,3,233,At Risk
53870,6,19,12101.460000000001,2,4,3,243,At Risk
53871,2,16,12862.36,3,3,3,333,Loyal Customers
53872,6,21,9470.3,2,4,3,243,At Risk
53873,4,19,12167.96,3,4,3,343,Loyal Customers
53874,16,15,9559.34,1,3,3,133,At Risk
53875,6,15,10438.539999999999,2,3,3,233,At Risk
53876,2,15,8853.32,3,3,3,333,Loyal Customers
53877,20,9,4504.36,1,1,2,112,Lost
53878,0,16,9164.96,4,3,3,433,Loyal Customers
53879,1,13,8721.02,4,2,3,423,New Customers
53880,1,13,5747.42,4,2,2,422,New Customers
53881,0,14,8626.1,4,2,3,423,New Customers
53882,14,9,5143.32,1,1,2,112,Lost
53883,1,17,13239.94,4,3,4,434,Loyal Customers
53884,5,16,9901.36,3,3,3,333,Loyal Customers
53885,7,12,6461.839999999999,2,1,2,212,Lost
53886,0,19,12232.92,4,4,3,443,Loyal Customers
53887,0,16,9889.04,4,3,3,433,Loyal Customers
53888,23,16,10531.08,1,3,3,133,At Risk
53889,21,16,9481.22,1,3,3,133,At Risk
53890,13,15,12701.5,1,3,3,133,At Risk
53891,16,12,8393.98,1,1,2,112,Lost
53892,9,14,11525.22,2,2,3,223,Can't Lose Them
53893,4,17,10214.26,3,3,3,333,Loyal Customers
53894,26,7,3526.04,1,1,1,111,Lost
53895,2,12,8527.82,3,1,3,313,Potential Loyalist
53896,1,12,7276.92,4,1,2,412,New Customers
53897,2,15,8958.04,3,3,3,333,Loyal Customers
53898,0,12,8857.8,4,1,3,413,New Customers
53899,8,16,9840.32,2,3,3,233,At Risk
53900,2,14,9469.32,3,2,3,323,Potential Loyalist
53901,7,11,8490.16,2,1,3,213,Can't Lose Them
53902,8,18,10182.76,2,4,3,243,At Risk
53903,1,14,10071.039999999999,4,2,3,423,New Customers
53904,4,26,19548.9,3,4,4,344,Loyal Customers
53905,2,15,11413.5,3,3,3,333,Loyal Customers
53906,2,13,9272.76,3,2,3,323,Potential Loyalist
53907,5,15,11728.78,3,3,3,333,Loyal Customers
53908,0,15,7419.86,4,3,2,432,Loyal Customers
53909,6,12,9058.84,2,1,3,213,Can't Lose Them
53910,3,14,10596.32,3,2,3,323,Potential Loyalist
53911,29,13,8164.1,1,2,2,122,Lost
53912,5,16,14357.14,3,3,4,334,Loyal Customers
53913,15,12,8571.5,1,1,3,113,Can't Lose Them
53914,25,16,11238.78,1,3,3,133,At Risk
53915,6,16,11076.1,2,3,3,233,At Risk
53916,3,18,11810.54,3,4,3,343,Loyal Customers
53917,7,13,7756.7,2,2,2,222,Lost
53918,0,13,8276.24,4,2,2,422,New Customers
53919,1,16,11771.2,4,3,3,433,Loyal Customers
53920,13,11,7323.82,1,1,2,112,Lost
53921,15,13,7049.0,1,2,2,122,Lost
53922,4,14,8081.64,3,2,2,322,Potential Loyalist
53923,0,22,16141.720000000001,4,4,4,444,Champions
53924,4,19,12433.68,3,4,3,343,Loyal Customers
53925,1,20,11709.460000000001,4,4,3,443,Loyal Customers
53926,5,17,11538.1,3,3,3,333,Loyal Customers
53927,6,18,13687.52,2,4,4,244,At Risk
53928,3,19,12510.96,3,4,3,343,Loyal Customers
53929,16,19,14849.66,1,4,4,144,At Risk
53930,2,17,13145.3,3,3,4,334,Loyal Customers
53931,4,16,12882.94,3,3,3,333,Loyal Customers
53932,0,16,9248.82,4,3,3,433,Loyal Customers
53933,9,15,11118.800000000001,2,3,3,233,At Risk
53934,3,12,5940.0599999999995,3,1,2,312,Potential Loyalist
53935,1,13,9631.44,4,2,3,423,New Customers
53936,18,14,7364.84,1,2,2,122,Lost
53937,0,22,11459.28,4,4,3,443,Loyal Customers
53938,0,16,10914.82,4,3,3,433,Loyal Customers
53939,14,15,9694.02,1,3,3,133,At Risk
53940,2,11,7064.26,3,1,2,312,Potential Loyalist
53941,9,15,10766.84,2,3,3,233,At Risk
53942,2,13,8995.42,3,2,3,323,Potential Loyalist
53943,1,20,16071.3,4,4,4,444,Champions
53944,13,12,7006.02,1,1,2,112,Lost
53945,1,14,7506.66,4,2,2,422,New Customers
53946,6,10,6093.22,2,1,2,212,Lost
53947,5,19,10602.76,3,4,3,343,Loyal Customers
53948,14,24,15238.3,1,4,4,144,At Risk
53949,0,14,7275.799999999999,4,2,2,422,New Customers
53950,3,24,15276.66,3,4,4,344,Loyal Customers
53951,1,15,8849.96,4,3,3,433,Loyal Customers
53952,4,17,8882.44,3,3,3,333,Loyal Customers
53953,9,13,6878.0599999999995,2,2,2,222,Lost
53954,1,17,10791.76,4,3,3,433,Loyal Customers
53955,31,13,8560.44,1,2,3,123,Can't Lose Them
53956,1,13,7698.88,4,2,2,422,New Customers
53957,26,17,13970.039999999999,1,3,4,134,At Risk
53958,14,16,8756.720000000001,1,3,3,133,At Risk
53959,1,18,11113.76,4,4,3,443,Loyal Customers
53960,34,13,7978.18,1,2,2,122,Lost
53961,7,20,13152.86,2,4,4,244,At Risk
53962,26,17,10658.62,1,3,3,133,At Risk
53963,4,14,8435.7,3,2,2,322,Potential Loyalist
53964,9,13,9275.84,2,2,3,223,Can't Lose Them
53965,11,14,10243.939999999999,2,2,3,223,Can't Lose Them
53966,1,14,10139.22,4,2,3,423,New Customers
53967,0,16,10673.039999999999,4,3,3,433,Loyal Customers
53968,8,13,8267.84,2,2,2,222,Lost
53969,6,21,11813.34,2,4,3,243,At Risk
53970,16,16,11559.38,1,3,3,133,At Risk
53971,6,13,9024.82,2,2,3,223,Can't Lose Them
53972,10,15,10391.08,2,3,3,233,At Risk
53973,3,22,16287.6,3,4,4,344,Loyal Customers
53974,8,24,15556.66,2,4,4,244,At Risk
53975,9,11,7357.280000000001,2,1,2,212,Lost
53976,1,12,8369.76,4,1,2,412,New Customers
53977,15,19,10678.5,1,4,3,143,At Risk
53978,19,13,9391.34,1,2,3,123,Can't Lose Them
53979,5,15,11963.42,3,3,3,333,Loyal Customers
53980,12,13,7397.04,1,2,2,122,Lost
53981,13,12,6668.48,1,1,2,112,Lost
53982,0,16,7891.5199999999995,4,3,2,432,Loyal Customers
53983,1,9,4441.64,4,1,2,412,New Customers
53984,5,15,12166.7,3,3,3,333,Loyal Customers
53985,7,23,16573.2,2,4,4,244,At Risk
53986,4,18,11900.42,3,4,3,343,Loyal Customers
53987,16,8,6705.4400000000005,1,1,2,112,Lost
53988,11,16,9591.96,2,3,3,233,At Risk
53989,6,11,4569.04,2,1,2,212,Lost
53990,4,12,8882.86,3,1,3,313,Potential Loyalist
53991,32,6,4957.68,1,1,2,112,Lost
53992,12,18,12415.2,1,4,3,143,At Risk
53993,4,16,9646.0,3,3,3,333,Loyal Customers
53994,12,24,14524.44,1,4,4,144,At Risk
53995,7,22,14961.66,2,4,4,244,At Risk
53996,5,21,14906.78,3,4,4,344,Loyal Customers
53997,10,14,7966.84,2,2,2,222,Lost
53998,0,18,11143.44,4,4,3,443,Loyal Customers
53999,7,16,9797.76,2,3,3,233,At Risk
54000,15,10,4649.54,1,1,2,112,Lost
54001,21,21,14158.199999999999,1,4,4,144,At Risk
54002,5,15,9421.16,3,3,3,333,Loyal Customers
54003,13,11,7928.76,1,1,2,112,Lost
54004,1,19,11726.119999999999,4,4,3,443,Loyal Customers
54005,3,9,7394.24,3,1,2,312,Potential Loyalist
54006,10,14,8240.4,2,2,2,222,Lost
54007,2,19,13598.76,3,4,4,344,Loyal Customers
54008,2,22,12401.06,3,4,3,343,Loyal Customers
54009,27,10,4900.84,1,1,2,112,Lost
54010,7,13,9221.099999999999,2,2,3,223,Can't Lose Them
54011,14,20,14987.56,1,4,4,144,At Risk
54012,21,9,4045.86,1,1,1,111,Lost
54013,0,18,10163.58,4,4,3,443,Loyal Customers
54014,8,16,8516.9,2,3,3,233,At Risk
54015,5,20,10631.18,3,4,3,343,Loyal Customers
54016,11,13,8710.38,2,2,3,223,Can't Lose Them
54017,2,16,10233.02,3,3,3,333,Loyal Customers
54018,15,18,14059.92,1,4,4,144,At Risk
54019,2,17,10606.68,3,3,3,333,Loyal Customers
54020,4,18,12304.039999999999,3,4,3,343,Loyal Customers
54021,10,17,10391.36,2,3,3,233,At Risk
54022,3,10,6265.0,3,1,2,312,Potential Loyalist
54023,19,16,9688.279999999999,1,3,3,133,At Risk
54024,12,12,6732.320000000001,1,1,2,112,Lost
54025,33,17,9173.92,1,3,3,133,At Risk
54026,11,20,12758.2,2,4,3,243,At Risk
54027,0,8,5227.32,4,1,2,412,New Customers
54028,0,13,8154.44,4,2,2,422,New Customers
54029,1,11,7574.7,4,1,2,412,New Customers
54030,5,23,14929.880000000001,3,4,4,344,Loyal Customers
54031,10,13,6094.9,2,2,2,222,Lost
54032,10,15,10563.0,2,3,3,233,At Risk
54033,0,9,6406.4,4,1,2,412,New Customers
54034,12,12,8063.3,1,1,2,112,Lost
54035,4,15,9246.02,3,3,3,333,Loyal Customers
54036,4,20,14339.64,3,4,4,344,Loyal Customers
54037,0,18,11531.38,4,4,3,443,Loyal Customers
54038,1,20,9925.44,4,4,3,443,Loyal Customers
54039,1,13,8733.34,4,2,3,423,New Customers
54040,42,11,5545.82,1,1,2,112,Lost
54041,32,10,6426.56,1,1,2,112,Lost
54042,2,14,9603.16,3,2,3,323,Potential Loyalist
54043,8,15,10462.34,2,3,3,233,At Risk
54044,12,14,10999.1,1,2,3,123,Can't Lose Them
54045,3,23,15195.46,3,4,4,344,Loyal Customers
54046,14,11,7697.76,1,1,2,112,Lost
54047,7,15,7432.74,2,3,2,232,Needs Attention
54048,7,11,6473.18,2,1,2,212,Lost
54049,1,19,11069.52,4,4,3,443,Loyal Customers
54050,1,17,9330.16,4,3,3,433,Loyal Customers
54051,10,12,7210.28,2,1,2,212,Lost
54052,13,16,8728.44,1,3,3,133,At Risk
54053,32,13,8441.44,1,2,2,122,Lost
54054,5,18,14493.779999999999,3,4,4,344,Loyal Customers
54055,2,14,8713.6,3,2,3,323,Potential Loyalist
54056,1,13,8844.22,4,2,3,423,New Customers
54057,0,16,9152.359999999999,4,3,3,433,Loyal Customers
54058,15,18,10367.98,1,4,3,143,At Risk
54059,10,14,7831.6,2,2,2,222,Lost
54060,3,14,11326.98,3,2,3,323,Potential Loyalist
54061,0,14,9963.94,4,2,3,423,New Customers
54062,4,18,13999.58,3,4,4,344,Loyal Customers
54063,4,18,11071.48,3,4,3,343,Loyal Customers
54064,11,13,6660.08,2,2,2,222,Lost
54065,5,13,9012.5,3,2,3,323,Potential Loyalist
54066,6,13,8898.68,2,2,3,223,Can't Lose Them
54067,4,19,12585.3,3,4,3,343,Loyal Customers
54068,25,12,7367.36,1,1,2,112,Lost
54069,16,19,11545.38,1,4,3,143,At Risk
54070,0,9,5435.36,4,1,2,412,New Customers
54071,21,15,11448.08,1,3,3,133,At Risk
54072,7,14,9867.34,2,2,3,223,Can't Lose Them
54073,3,20,10202.78,3,4,3,343,Loyal Customers
54074,9,16,12203.8,2,3,3,233,At Risk
54075,2,18,13364.54,3,4,4,344,Loyal Customers
54076,1,15,9002.98,4,3,3,433,Loyal Customers
54077,6,18,14670.599999999999,2,4,4,244,At Risk
54078,8,8,5285.84,2,1,2,212,Lost
54079,3,18,10794.0,3,4,3,343,Loyal Customers
54080,2,18,10416.56,3,4,3,343,Loyal Customers
54081,0,15,11921.14,4,3,3,433,Loyal Customers
54082,11,9,3748.08,2,1,1,211,Lost
54083,2,8,4625.18,3,1,2,312,Potential Loyalist
54084,7,13,7959.42,2,2,2,222,Lost
54085,2,17,12801.18,3,3,3,333,Loyal Customers
54086,5,10,7926.1,3,1,2,312,Potential Loyalist
54087,0,13,9247.14,4,2,3,423,New Customers
54088,2,21,13512.1,3,4,4,344,Loyal Customers
54089,4,13,7825.44,3,2,2,322,Potential Loyalist
54090,8,17,12431.86,2,3,3,233,At Risk
54091,0,16,11180.26,4,3,3,433,Loyal Customers
54092,26,9,5236.28,1,1,2,112,Lost
54093,18,11,7057.679999999999,1,1,2,112,Lost
54094,2,11,8243.2,3,1,2,312,Potential Loyalist
54095,0,12,5613.02,4,1,2,412,New Customers
54096,8,14,7992.32,2,2,2,222,Lost
54097,5,12,9928.24,3,1,3,313,Potential Loyalist
54098,10,17,12227.039999999999,2,3,3,233,At Risk
54099,3,16,10887.38,3,3,3,333,Loyal Customers
54100,8,16,9258.62,2,3,3,233,At Risk
54101,0,13,9082.64,4,2,3,423,New Customers
54102,0,11,4934.16,4,1,2,412,New Customers
54103,18,13,9426.34,1,2,3,123,Can't Lose Them
54104,2,21,12304.18,3,4,3,343,Loyal Customers
54105,12,19,12364.1,1,4,3,143,At Risk
54106,1,16,11878.86,4,3,3,433,Loyal Customers
54107,1,14,8041.18,4,2,2,422,New Customers
54108,12,11,7218.12,1,1,2,112,Lost
54109,5,10,7494.48,3,1,2,312,Potential Loyalist
54110,6,15,9454.2,2,3,3,233,At Risk
54111,23,11,7792.4,1,1,2,112,Lost
54112,2,16,10144.26,3,3,3,333,Loyal Customers
54113,1,19,11283.58,4,4,3,443,Loyal Customers
54114,13,15,9826.18,1,3,3,133,At Risk
54115,16,13,9533.02,1,2,3,123,Can't Lose Them
54116,9,18,12760.439999999999,2,4,3,243,At Risk
54117,3,15,9627.38,3,3,3,333,Loyal Customers
54118,0,17,12978.14,4,3,3,433,Loyal Customers
54119,7,18,10253.880000000001,2,4,3,243,At Risk
54120,0,20,14674.24,4,4,4,444,Champions
54121,3,14,11871.72,3,2,3,323,Potential Loyalist
54122,3,16,8948.1,3,3,3,333,Loyal Customers
54123,6,10,5658.8,2,1,2,212,Lost
54124,14,12,8545.32,1,1,3,113,Can't Lose Them
54125,23,13,7867.16,1,2,2,122,Lost
54126,1,17,11248.720000000001,4,3,3,433,Loyal Customers
54127,53,8,5176.36,1,1,2,112,Lost
54128,7,20,12014.52,2,4,3,243,At Risk
54129,0,16,12786.9,4,3,3,433,Loyal Customers
54130,7,18,11210.359999999999,2,4,3,243,At Risk
54131,13,9,5785.360000000001,1,1,2,112,Lost
54132,11,8,6119.26,2,1,2,212,Lost
54133,10,17,10689.84,2,3,3,233,At Risk
54134,16,12,6901.16,1,1,2,112,Lost
54135,4,14,8739.92,3,2,3,323,Potential Loyalist
54136,14,17,9986.48,1,3,3,133,At Risk
54137,2,8,4316.06,3,1,1,311,Potential Loyalist
54138,1,11,8222.06,4,1,2,412,New Customers
54139,23,9,6446.86,1,1,2,112,Lost
54140,16,13,8099.0,1,2,2,122,Lost
54141,0,16,9880.779999999999,4,3,3,433,Loyal Customers
54142,53,13,8845.76,1,2,3,123,Can't Lose Them
54143,7,15,9569.98,2,3,3,233,At Risk
54144,5,18,13254.22,3,4,4,344,Loyal Customers
54145,7,12,5823.58,2,1,2,212,Lost
54146,40,14,9484.44,1,2,3,123,Can't Lose Them
54147,5,15,8958.6,3,3,3,333,Loyal Customers
54148,7,15,9922.78,2,3,3,233,At Risk
54149,14,13,8133.4400000000005,1,2,2,122,Lost
54150,6,11,7073.08,2,1,2,212,Lost
54151,1,10,5451.46,4,1,2,412,New Customers
54152,5,19,13253.1,3,4,4,344,Loyal Customers
54153,0,10,6741.98,4,1,2,412,New Customers
54154,44,15,9205.0,1,3,3,133,At Risk
54155,5,20,15528.8,3,4,4,344,Loyal Customers
54156,6,21,12715.08,2,4,3,243,At Risk
54157,6,20,10495.66,2,4,3,243,At Risk
54158,1,18,13552.84,4,4,4,444,Champions
54159,5,14,10040.66,3,2,3,323,Potential Loyalist
54160,1,14,7647.78,4,2,2,422,New Customers
54161,7,11,5730.48,2,1,2,212,Lost
54162,2,17,11662.0,3,3,3,333,Loyal Customers
54163,20,11,8054.76,1,1,2,112,Lost
54164,30,21,11924.78,1,4,3,143,At Risk
54165,1,11,7641.48,4,1,2,412,New Customers
54166,15,9,5378.1,1,1,2,112,Lost
54167,12,18,10399.34,1,4,3,143,At Risk
54168,6,11,6230.0,2,1,2,212,Lost
54169,0,19,11559.800000000001,4,4,3,443,Loyal Customers
54170,2,20,12317.06,3,4,3,343,Loyal Customers
54171,5,13,8317.68,3,2,2,322,Potential Loyalist
54172,16,21,13681.22,1,4,4,144,At Risk
54173,2,24,13850.76,3,4,4,344,Loyal Customers
54174,11,7,3842.44,2,1,1,211,Lost
54175,5,18,9483.32,3,4,3,343,Loyal Customers
54176,4,14,10403.82,3,2,3,323,Potential Loyalist
54177,16,6,3002.16,1,1,1,111,Lost
54178,0,18,12299.84,4,4,3,443,Loyal Customers
54179,3,17,12606.3,3,3,3,333,Loyal Customers
54180,10,16,9793.98,2,3,3,233,At Risk
54181,0,21,13044.5,4,4,3,443,Loyal Customers
54182,3,17,9098.88,3,3,3,333,Loyal Customers
